# BUSCO version is: 5.2.1 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
356826at7742	Complete	LR812531.1	38805847	38819760	-	292.1	193	https://www.orthodb.org/v10?query=356826at7742	Vesicle transport through interaction with t-SNAREs 1B
356998at7742	Complete	LR812523.1	59054389	59070161	+	348.8	202	https://www.orthodb.org/v10?query=356998at7742	Ubiquinone biosynthesis protein COQ4 homolog, mitochondrial
357059at7742	Complete	LR812535.1	53144283	53154766	-	443.1	269	https://www.orthodb.org/v10?query=357059at7742	fos-related antigen 2
357094at7742	Complete	LR812537.1	53127569	53146680	+	486.5	315	https://www.orthodb.org/v10?query=357094at7742	wiskott-Aldrich syndrome protein family member 2
357298at7742	Complete	LR812526.1	4178197	4190344	+	314.9	219	https://www.orthodb.org/v10?query=357298at7742	synaptosomal-associated protein 29
357329at7742	Complete	LR812531.1	1519070	1526560	+	382.8	191	https://www.orthodb.org/v10?query=357329at7742	ras-related protein Rab-23
357356at7742	Complete	LR812527.1	22491115	22510580	-	263.7	166	https://www.orthodb.org/v10?query=357356at7742	radial spoke head 1 homolog
357435at7742	Complete	LR812531.1	9907894	9914883	+	321.7	166	https://www.orthodb.org/v10?query=357435at7742	GINS complex subunit 1 
357819at7742	Missing
357862at7742	Complete	LR812522.1	1661955	1669289	-	362.2	187	https://www.orthodb.org/v10?query=357862at7742	Mitochondrial inner membrane protease ATP23
357871at7742	Complete	LR812519.1	31568873	31569460	+	299.3	163	https://www.orthodb.org/v10?query=357871at7742	rho-related GTP-binding protein RhoH
358171at7742	Complete	LR812528.1	15230139	15271637	-	534.7	432	https://www.orthodb.org/v10?query=358171at7742	SH3 domain-binding protein 2
358181at7742	Complete	LR812533.1	7024707	7042689	+	467.3	448	https://www.orthodb.org/v10?query=358181at7742	E3 ubiquitin-protein ligase RNF169
358209at7742	Complete	LR812542.1	15033761	15062512	-	286.9	154	https://www.orthodb.org/v10?query=358209at7742	programmed cell death protein 6
358276at7742	Complete	LR812536.1	26357236	26363157	-	309.0	164	https://www.orthodb.org/v10?query=358276at7742	Phosphopantothenoylcysteine decarboxylase
358553at7742	Complete	LR812530.1	23562952	23571527	-	423.5	215	https://www.orthodb.org/v10?query=358553at7742	vacuolar-sorting protein SNF8
358562at7742	Complete	LR812527.1	31337729	31345942	-	417.1	215	https://www.orthodb.org/v10?query=358562at7742	mediator of RNA polymerase II transcription subunit 4
358727at7742	Complete	LR812534.1	12440541	12453620	-	355.2	179	https://www.orthodb.org/v10?query=358727at7742	mediator of RNA polymerase II transcription subunit 18
358777at7742	Complete	LR812542.1	12741321	12753162	+	200.7	175	https://www.orthodb.org/v10?query=358777at7742	yae1 domain-containing protein 1
358920at7742	Complete	LR812520.1	17478566	17487637	+	306.5	184	https://www.orthodb.org/v10?query=358920at7742	tRNA-yW synthesizing protein 3 homolog
359032at7742	Complete	LR812520.1	35068351	35071042	+	297.2	164	https://www.orthodb.org/v10?query=359032at7742	transmembrane protein 70, mitochondrial
359184at7742	Complete	LR812523.1	40188313	40190945	-	426.0	222	https://www.orthodb.org/v10?query=359184at7742	uncharacterized protein C9orf78 homolog
359192at7742	Complete	LR812520.1	8713670	8732320	-	240.3	194	https://www.orthodb.org/v10?query=359192at7742	regulator of G-protein signaling 18
359273at7742	Complete	LR812538.1	4482728	4489718	-	331.5	201	https://www.orthodb.org/v10?query=359273at7742	methylmalonic aciduria and homocystinuria type C protein
359289at7742	Complete	LR812537.1	28919788	28930274	+	316.6	206	https://www.orthodb.org/v10?query=359289at7742	Proteasome assembly chaperone 2
359330at7742	Complete	LR812519.1	30965622	30984362	+	440.0	229	https://www.orthodb.org/v10?query=359330at7742	transcription initiation factor IIE subunit beta
359541at7742	Complete	LR812524.1	24741360	24747107	-	156.7	155	https://www.orthodb.org/v10?query=359541at7742	Chromosome 22 open reading frame 23
359556at7742	Complete	LR812524.1	16224082	16242156	-	307.7	159	https://www.orthodb.org/v10?query=359556at7742	5-demethoxyubiquinone hydroxylase, mitochondrial
359566at7742	Complete	LR812532.1	14615882	14640519	-	210.5	165	https://www.orthodb.org/v10?query=359566at7742	COMM domain-containing protein 5
359693at7742	Complete	LR812541.1	25945326	25955901	+	409.8	245	https://www.orthodb.org/v10?query=359693at7742	probable G-protein coupled receptor 157
359738at7742	Complete	LR812538.1	42999728	43013769	-	227.9	126	https://www.orthodb.org/v10?query=359738at7742	tRNA-specific adenosine deaminase 2
359813at7742	Complete	LR812525.1	74254753	74270558	-	325.2	174	https://www.orthodb.org/v10?query=359813at7742	mitotic spindle assembly checkpoint protein MAD2A
360372at7742	Complete	LR812519.1	10570131	10596226	+	469.4	325	https://www.orthodb.org/v10?query=360372at7742	protein FAM134A
360409at7742	Complete	LR812530.1	35898088	35902402	-	415.4	197	https://www.orthodb.org/v10?query=360409at7742	cytochrome c oxidase assembly protein COX11, mitochondrial
360487at7742	Complete	LR812526.1	54271828	54290398	+	374.1	249	https://www.orthodb.org/v10?query=360487at7742	TELO2-interacting protein 2
360502at7742	Fragmented	LR812535.1	61833924	61858617	-	246.6	124	https://www.orthodb.org/v10?query=360502at7742	uncharacterized protein C15orf41 homolog isoform X1
360791at7742	Complete	LR812533.1	4097274	4100755	-	269.6	189	https://www.orthodb.org/v10?query=360791at7742	ankyrin repeat domain-containing protein 49
360792at7742	Complete	LR812536.1	38663962	38669378	+	353.6	197	https://www.orthodb.org/v10?query=360792at7742	exosome complex component RRP46
360846at7742	Complete	LR812524.1	73945057	73957275	+	379.0	273	https://www.orthodb.org/v10?query=360846at7742	cyclin-D1-binding protein 1
360850at7742	Complete	LR812526.1	19882483	19920735	+	318.6	192	https://www.orthodb.org/v10?query=360850at7742	SAP30-binding protein
360873at7742	Complete	LR812527.1	24678326	24685926	-	182.1	223	https://www.orthodb.org/v10?query=360873at7742	Vestigial like family member 3
361078at7742	Complete	LR812522.1	3224445	3226737	+	396.9	186	https://www.orthodb.org/v10?query=361078at7742	YEATS domain-containing protein 4
361358at7742	Complete	LR812525.1	86042971	86062019	+	290.8	179	https://www.orthodb.org/v10?query=361358at7742	26S proteasome non-ATPase regulatory subunit 9
361503at7742	Complete	LR812540.1	729460	749597	+	336.8	182	https://www.orthodb.org/v10?query=361503at7742	mediator of RNA polymerase II transcription subunit 20
361537at7742	Missing
361680at7742	Complete	LR812537.1	48677837	48685221	+	326.0	203	https://www.orthodb.org/v10?query=361680at7742	RNA-binding protein 48
361767at7742	Complete	LR812541.1	21148390	21158364	+	277.3	157	https://www.orthodb.org/v10?query=361767at7742	COMM domain-containing protein 7
361802at7742	Complete	LR812521.1	4724525	4739080	-	335.2	164	https://www.orthodb.org/v10?query=361802at7742	DNA-directed RNA polymerase III subunit RPC8
361842at7742	Complete	LR812523.1	76803594	76810709	+	355.0	183	https://www.orthodb.org/v10?query=361842at7742	protein myomaker
361935at7742	Complete	LR812540.1	17558423	17565713	-	286.3	194	https://www.orthodb.org/v10?query=361935at7742	vesicle transport protein USE1
361964at7742	Complete	LR812531.1	54846104	54868768	+	229.5	181	https://www.orthodb.org/v10?query=361964at7742	Solute carrier family 39 member 9
361974at7742	Complete	LR812523.1	67253534	67269448	+	395.0	250	https://www.orthodb.org/v10?query=361974at7742	coiled-coil domain-containing protein 84
362089at7742	Complete	LR812525.1	87123900	87135683	+	224.1	126	https://www.orthodb.org/v10?query=362089at7742	39S ribosomal protein L21, mitochondrial
362121at7742	Complete	LR812519.1	68252066	68258302	-	298.5	161	https://www.orthodb.org/v10?query=362121at7742	exosome complex component CSL4
362133at7742	Complete	LR812521.1	77086374	77092222	+	282.7	168	https://www.orthodb.org/v10?query=362133at7742	methyltransferase-like protein 23
362141at7742	Complete	LR812534.1	35426950	35433745	-	200.1	107	https://www.orthodb.org/v10?query=362141at7742	INO80 complex subunit C
362150at7742	Complete	LR812525.1	37104039	37106438	-	213.1	157	https://www.orthodb.org/v10?query=362150at7742	telomere repeats-binding bouquet formation protein 2
362170at7742	Complete	LR812537.1	53784299	53792425	+	440.9	217	https://www.orthodb.org/v10?query=362170at7742	GATA zinc finger domain-containing protein 1
362410at7742	Complete	LR812520.1	48997967	49008174	+	192.3	171	https://www.orthodb.org/v10?query=362410at7742	transmembrane protein 71
362453at7742	Complete	LR812525.1	34447215	34457090	+	230.7	228	https://www.orthodb.org/v10?query=362453at7742	Solute carrier family 7 member 6 opposite strand
362666at7742	Complete	LR812534.1	43561565	43568921	-	289.1	204	https://www.orthodb.org/v10?query=362666at7742	probable U3 small nucleolar RNA-associated protein 11
362673at7742	Complete	LR812536.1	45457211	45467549	+	297.6	155	https://www.orthodb.org/v10?query=362673at7742	DNA replication complex GINS protein PSF2
363264at7742	Complete	LR812524.1	50326746	50330369	+	335.8	209	https://www.orthodb.org/v10?query=363264at7742	REM2- and Rab-like small GTPase 1
363317at7742	Complete	LR812534.1	35980363	36002512	+	383.2	232	https://www.orthodb.org/v10?query=363317at7742	syntaxin-17
363461at7742	Complete	LR812531.1	42934044	42945460	+	296.3	158	https://www.orthodb.org/v10?query=363461at7742	ATP synthase subunit s, mitochondrial
363574at7742	Complete	LR812529.1	34207875	34226829	-	155.3	156	https://www.orthodb.org/v10?query=363574at7742	collectrin
363627at7742	Complete	LR812521.1	48487011	48498963	+	381.5	196	https://www.orthodb.org/v10?query=363627at7742	Golgi SNAP receptor complex member 2
363812at7742	Complete	LR812543.1	36081276	36092655	+	303.3	251	https://www.orthodb.org/v10?query=363812at7742	programmed cell death protein 2-like
363898at7742	Complete	LR812539.1	33701799	33722044	-	367.8	228	https://www.orthodb.org/v10?query=363898at7742	alpha/beta hydrolase domain-containing protein 11
364320at7742	Complete	LR812532.1	42100948	42107303	-	179.4	126	https://www.orthodb.org/v10?query=364320at7742	U7 snRNA-associated Sm-like protein LSm11
364336at7742	Complete	LR812539.1	6804271	6828919	+	343.5	187	https://www.orthodb.org/v10?query=364336at7742	Dolichyldiphosphatase 1
364611at7742	Complete	LR812519.1	11178479	11192423	+	298.1	140	https://www.orthodb.org/v10?query=364611at7742	Ubiquitin conjugating enzyme E2 F (putative)
364898at7742	Complete	LR812535.1	59637266	59641845	+	246.7	144	https://www.orthodb.org/v10?query=364898at7742	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase
365136at7742	Complete	LR812523.1	2306138	2373324	-	525.8	291	https://www.orthodb.org/v10?query=365136at7742	RNA 3'-terminal phosphate cyclase-like protein
365149at7742	Complete	LR812521.1	1798617	1815661	-	340.8	182	https://www.orthodb.org/v10?query=365149at7742	coiled-coil domain-containing protein 134
365150at7742	Complete	LR812523.1	37269709	37271277	-	229.4	149	https://www.orthodb.org/v10?query=365150at7742	Intraflagellar transport 22
365186at7742	Complete	LR812525.1	20741930	20750143	+	311.8	189	https://www.orthodb.org/v10?query=365186at7742	oxidoreductase HTATIP2
365226at7742	Complete	LR812541.1	24857345	24864334	+	420.5	242	https://www.orthodb.org/v10?query=365226at7742	protein-S-isoprenylcysteine O-methyltransferase
365662at7742	Complete	LR812533.1	41453059	41463438	-	498.3	284	https://www.orthodb.org/v10?query=365662at7742	Mitochondrial ribosomal protein L44
365677at7742	Complete	LR812537.1	51307430	51364857	+	629.6	331	https://www.orthodb.org/v10?query=365677at7742	Nuclear transcription factor Y subunit gamma
365702at7742	Complete	LR812523.1	15822322	15853571	-	329.5	329	https://www.orthodb.org/v10?query=365702at7742	V-set and immunoglobulin domain-containing protein 10
365811at7742	Complete	LR812530.1	29783566	29785489	+	236.6	154	https://www.orthodb.org/v10?query=365811at7742	armadillo repeat-containing protein 7
365924at7742	Complete	LR812538.1	63628465	63639575	+	305.1	180	https://www.orthodb.org/v10?query=365924at7742	peptidyl-prolyl cis-trans isomerase FKBP3
366264at7742	Complete	LR812521.1	79478004	79486539	+	426.3	223	https://www.orthodb.org/v10?query=366264at7742	protein SCO1 homolog, mitochondrial
366274at7742	Complete	LR812521.1	22318814	22335378	+	162.2	144	https://www.orthodb.org/v10?query=366274at7742	jupiter microtubule associated homolog 2
366345at7742	Complete	LR812526.1	36533408	36554851	+	347.6	328	https://www.orthodb.org/v10?query=366345at7742	osteoclast stimulatory transmembrane protein
366454at7742	Complete	CAIGQS010000019.1	585559	589413	-	370.2	262	https://www.orthodb.org/v10?query=366454at7742	leucine-rich repeat-containing protein 23
366534at7742	Complete	LR812529.1	48967080	48990223	+	280.2	159	https://www.orthodb.org/v10?query=366534at7742	protein DJ-1
366658at7742	Complete	LR812521.1	47959541	47970199	+	315.5	184	https://www.orthodb.org/v10?query=366658at7742	homologous-pairing protein 2 homolog
366715at7742	Complete	LR812538.1	59132669	59144849	-	350.0	200	https://www.orthodb.org/v10?query=366715at7742	V-type proton ATPase subunit D
366844at7742	Complete	LR812535.1	12917451	12929231	-	222.1	170	https://www.orthodb.org/v10?query=366844at7742	E2F-associated phosphoprotein
366847at7742	Complete	LR812526.1	26837670	26847591	+	387.8	249	https://www.orthodb.org/v10?query=366847at7742	N-acetylneuraminate lyase
366862at7742	Complete	LR812539.1	28001486	28006162	+	350.0	293	https://www.orthodb.org/v10?query=366862at7742	intracellular hyaluronan-binding protein 4
367008at7742	Complete	LR812538.1	9863578	9888435	+	365.9	263	https://www.orthodb.org/v10?query=367008at7742	transcription initiation factor IIA subunit 1
367197at7742	Complete	LR812529.1	25867417	25888899	-	399.7	326	https://www.orthodb.org/v10?query=367197at7742	transcription factor EB
367334at7742	Complete	LR812530.1	23231422	23244357	-	312.4	162	https://www.orthodb.org/v10?query=367334at7742	josephin-1
367391at7742	Complete	LR812538.1	33105802	33108281	-	357.8	173	https://www.orthodb.org/v10?query=367391at7742	Secretogranin V
367430at7742	Complete	LR812526.1	17342030	17352225	-	298.1	170	https://www.orthodb.org/v10?query=367430at7742	pre-mRNA-splicing factor SPF27
367625at7742	Complete	LR812533.1	2651273	2654950	+	419.8	308	https://www.orthodb.org/v10?query=367625at7742	protein FAM124B
367717at7742	Complete	LR812519.1	54985	61961	+	287.5	169	https://www.orthodb.org/v10?query=367717at7742	protein Hikeshi
368039at7742	Complete	LR812523.1	33011182	33030622	+	232.9	161	https://www.orthodb.org/v10?query=368039at7742	TM2 domain-containing protein 2
368105at7742	Complete	LR812524.1	18665854	18673006	+	458.2	279	https://www.orthodb.org/v10?query=368105at7742	Trans-L-3-hydroxyproline dehydratase
368156at7742	Complete	LR812527.1	28222372	28232995	+	376.4	195	https://www.orthodb.org/v10?query=368156at7742	translin
368306at7742	Complete	LR812524.1	42022455	42028276	-	412.3	293	https://www.orthodb.org/v10?query=368306at7742	pre-mRNA-splicing factor 38A
368433at7742	Complete	LR812523.1	59085682	59113422	+	409.5	189	https://www.orthodb.org/v10?query=368433at7742	zinc finger MYND domain-containing protein 19
368535at7742	Complete	LR812530.1	6135634	6143416	+	80.4	96	https://www.orthodb.org/v10?query=368535at7742	B-cell antigen receptor complex-associated protein beta chain
368773at7742	Complete	LR812532.1	4990135	4991079	-	383.0	255	https://www.orthodb.org/v10?query=368773at7742	Solute carrier family 35 member A4
368798at7742	Complete	LR812540.1	33980501	33985346	-	507.6	260	https://www.orthodb.org/v10?query=368798at7742	coiled-coil domain-containing protein 130
368813at7742	Complete	LR812536.1	24947064	24954308	+	368.6	278	https://www.orthodb.org/v10?query=368813at7742	homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 1 protein
368834at7742	Complete	LR812531.1	29327141	29338770	-	364.7	473	https://www.orthodb.org/v10?query=368834at7742	Centrosomal protein 68
368948at7742	Complete	LR812533.1	30093038	30094743	-	194.5	116	https://www.orthodb.org/v10?query=368948at7742	refilin-B
368989at7742	Complete	LR812528.1	13621938	13624636	-	329.5	192	https://www.orthodb.org/v10?query=368989at7742	Transmembrane protein 267
369081at7742	Complete	LR812525.1	76916241	76932712	+	272.0	150	https://www.orthodb.org/v10?query=369081at7742	C-type lectin domain family 3 member A
369343at7742	Complete	LR812539.1	8128753	8141623	-	258.9	224	https://www.orthodb.org/v10?query=369343at7742	Chromosome 18 open reading frame 25
369368at7742	Complete	LR812525.1	14040125	14062722	-	317.8	150	https://www.orthodb.org/v10?query=369368at7742	Mesoderm development LRP chaperone
369390at7742	Complete	LR812527.1	27010871	27014477	+	363.1	184	https://www.orthodb.org/v10?query=369390at7742	thioredoxin domain-containing protein 9
369435at7742	Complete	LR812521.1	16808180	16826180	+	321.2	191	https://www.orthodb.org/v10?query=369435at7742	Mitochondrial ribosomal protein S7
369463at7742	Complete	LR812534.1	27176429	27183332	-	260.6	157	https://www.orthodb.org/v10?query=369463at7742	single-stranded DNA cytosine deaminase
369618at7742	Complete	LR812541.1	35519647	35526640	+	329.9	164	https://www.orthodb.org/v10?query=369618at7742	TATA box-binding protein-like protein 1
369735at7742	Complete	LR812529.1	23123040	23128432	+	340.4	172	https://www.orthodb.org/v10?query=369735at7742	THO complex subunit 7 homolog
369736at7742	Complete	LR812526.1	28469816	28474721	-	251.4	132	https://www.orthodb.org/v10?query=369736at7742	calcium load-activated calcium channel
369870at7742	Complete	LR812527.1	40309365	40318623	-	413.7	206	https://www.orthodb.org/v10?query=369870at7742	ERCC excision repair 1, endonuclease non-catalytic subunit
370111at7742	Complete	LR812537.1	12007222	12017389	+	316.2	186	https://www.orthodb.org/v10?query=370111at7742	Mitochondrial ribosomal protein L24
370224at7742	Complete	LR812527.1	46623198	46625946	+	297.6	194	https://www.orthodb.org/v10?query=370224at7742	MKI67 FHA domain-interacting nucleolar phosphoprotein
370236at7742	Complete	LR812527.1	36642651	36655984	+	310.7	195	https://www.orthodb.org/v10?query=370236at7742	Cms1 ribosomal small subunit homolog (yeast)
370331at7742	Missing
370499at7742	Complete	LR812523.1	82190115	82204104	+	388.7	214	https://www.orthodb.org/v10?query=370499at7742	dnaJ homolog subfamily C member 25
370608at7742	Complete	LR812523.1	48482292	48487104	-	337.6	189	https://www.orthodb.org/v10?query=370608at7742	AlkB homolog 2, alpha-ketoglutarate dependent dioxygenase
370914at7742	Complete	LR812531.1	49128841	49129743	+	278.4	165	https://www.orthodb.org/v10?query=370914at7742	cdc42 effector protein 3
371106at7742	Complete	LR812522.1	754825	760834	-	255.1	131	https://www.orthodb.org/v10?query=371106at7742	Mitochondrial ribosomal protein S10
371129at7742	Complete	LR812540.1	46306738	46314668	+	169.5	75	https://www.orthodb.org/v10?query=371129at7742	DNA-directed RNA polymerases I, II, and III subunit RPABC3
371168at7742	Complete	LR812520.1	35820732	35824512	+	271.1	168	https://www.orthodb.org/v10?query=371168at7742	BAG family molecular chaperone regulator 1
371207at7742	Complete	LR812535.1	37742507	37743624	+	217.8	165	https://www.orthodb.org/v10?query=371207at7742	cyclin-dependent kinase 2-interacting protein
371581at7742	Complete	LR812535.1	25282337	25285930	-	162.8	122	https://www.orthodb.org/v10?query=371581at7742	O-6-methylguanine-DNA methyltransferase
371631at7742	Complete	LR812520.1	13207539	13222993	+	261.5	141	https://www.orthodb.org/v10?query=371631at7742	UMP-CMP kinase
371710at7742	Complete	LR812526.1	32875375	32883322	-	363.1	200	https://www.orthodb.org/v10?query=371710at7742	ATP synthase F(0) complex subunit B1, mitochondrial
371714at7742	Duplicated	CAIGQS010000027.1	469013	495065	-	287.6	191	https://www.orthodb.org/v10?query=371714at7742	transmembrane protein 106C
371714at7742	Duplicated	LR812541.1	2808	9980	-	323.8	194	https://www.orthodb.org/v10?query=371714at7742	transmembrane protein 106C
372023at7742	Complete	LR812535.1	27906807	27911888	+	373.1	180	https://www.orthodb.org/v10?query=372023at7742	protein YIPF4
372062at7742	Complete	LR812519.1	27440279	27458231	+	250.6	203	https://www.orthodb.org/v10?query=372062at7742	transmembrane protein 192
372079at7742	Complete	LR812531.1	35321449	35327692	+	308.9	203	https://www.orthodb.org/v10?query=372079at7742	CUE domain-containing protein 2
372200at7742	Complete	LR812524.1	63190461	63201213	-	392.0	205	https://www.orthodb.org/v10?query=372200at7742	eukaryotic translation initiation factor 6
372431at7742	Complete	LR812522.1	13987117	13988635	+	184.7	156	https://www.orthodb.org/v10?query=372431at7742	Coiled-coil domain containing 59
372764at7742	Complete	LR812534.1	46363195	46382496	-	218.1	163	https://www.orthodb.org/v10?query=372764at7742	Mitochondrial ribosomal protein S15
373004at7742	Complete	LR812541.1	15279618	15308930	-	244.2	129	https://www.orthodb.org/v10?query=373004at7742	ubiquitin-conjugating enzyme E2 T
373013at7742	Complete	LR812531.1	39059325	39061617	+	139.6	121	https://www.orthodb.org/v10?query=373013at7742	protein Mis18-beta
373028at7742	Complete	LR812540.1	50298476	50313540	-	221.1	156	https://www.orthodb.org/v10?query=373028at7742	nicolin-1
373225at7742	Complete	LR812536.1	1103411	1129009	-	234.0	146	https://www.orthodb.org/v10?query=373225at7742	TM2 domain-containing protein 3
373266at7742	Complete	LR812525.1	17446390	17455161	+	338.8	221	https://www.orthodb.org/v10?query=373266at7742	Mitochondrial ribosomal protein L46
373281at7742	Complete	LR812524.1	46130103	46133745	-	431.4	262	https://www.orthodb.org/v10?query=373281at7742	magnesium transporter NIPA1
373324at7742	Missing
373482at7742	Complete	LR812527.1	10492023	10502074	-	173.7	150	https://www.orthodb.org/v10?query=373482at7742	protein CREG1
373540at7742	Complete	LR812526.1	33165066	33165806	+	204.9	166	https://www.orthodb.org/v10?query=373540at7742	transmembrane protein 81
373618at7742	Complete	LR812531.1	52505841	52540216	+	236.4	130	https://www.orthodb.org/v10?query=373618at7742	protein archease
373808at7742	Complete	LR812519.1	1503295	1510842	+	268.6	168	https://www.orthodb.org/v10?query=373808at7742	N-6 adenine-specific DNA methyltransferase 1
373954at7742	Complete	LR812532.1	54404779	54406877	+	413.2	235	https://www.orthodb.org/v10?query=373954at7742	complement C1q tumor necrosis factor-related protein 2
374740at7742	Complete	LR812534.1	24409207	24444879	+	321.1	157	https://www.orthodb.org/v10?query=374740at7742	Mitochondrial ribosomal protein L13
374832at7742	Complete	LR812527.1	36813056	36829816	+	460.7	338	https://www.orthodb.org/v10?query=374832at7742	protein TFG isoform X1
374963at7742	Complete	LR812529.1	54355605	54375495	+	405.7	319	https://www.orthodb.org/v10?query=374963at7742	RNA-binding protein 34
374996at7742	Complete	LR812531.1	29582862	29586862	-	202.1	132	https://www.orthodb.org/v10?query=374996at7742	zinc finger protein 511
375400at7742	Complete	LR812519.1	35051326	35057438	-	384.5	305	https://www.orthodb.org/v10?query=375400at7742	integrator complex subunit 12
375498at7742	Complete	LR812530.1	19516501	19520049	+	256.4	169	https://www.orthodb.org/v10?query=375498at7742	Ankyrin repeat domain 22
375593at7742	Complete	LR812524.1	11074879	11082658	+	328.6	182	https://www.orthodb.org/v10?query=375593at7742	D-tyrosyl-tRNA(Tyr) deacylase 1
375615at7742	Complete	LR812522.1	7642847	7645073	+	257.3	150	https://www.orthodb.org/v10?query=375615at7742	Mitochondrial ribosomal protein S18A
375859at7742	Complete	LR812532.1	64363330	64373232	+	403.4	242	https://www.orthodb.org/v10?query=375859at7742	COX18, cytochrome c oxidase assembly factor
376010at7742	Complete	LR812522.1	38542741	38562902	+	457.4	340	https://www.orthodb.org/v10?query=376010at7742	nuclear pore complex protein Nup50
376015at7742	Complete	LR812523.1	28627193	28630512	-	285.2	309	https://www.orthodb.org/v10?query=376015at7742	IQ motif containing D
376038at7742	Complete	LR812536.1	2811038	2829515	+	211.3	170	https://www.orthodb.org/v10?query=376038at7742	meiotic recombination protein REC114
376042at7742	Complete	LR812537.1	56463972	56468373	+	367.2	205	https://www.orthodb.org/v10?query=376042at7742	UTP23, small subunit processome component
376105at7742	Fragmented	LR812534.1	71965878	71989460	+	209.4	209	https://www.orthodb.org/v10?query=376105at7742	5-azacytidine-induced protein 2
376114at7742	Complete	LR812523.1	24739439	24752858	+	503.8	402	https://www.orthodb.org/v10?query=376114at7742	trichoplein keratin filament-binding protein
376151at7742	Complete	LR812542.1	24279170	24288420	+	351.7	149	https://www.orthodb.org/v10?query=376151at7742	N(alpha)-acetyltransferase 50, NatE catalytic subunit
376384at7742	Complete	LR812523.1	4484242	4511509	-	305.1	171	https://www.orthodb.org/v10?query=376384at7742	complement component 1 Q subcomponent-binding protein, mitochondrial
376448at7742	Complete	LR812521.1	47971588	47989076	-	439.8	219	https://www.orthodb.org/v10?query=376448at7742	max-like protein X
376479at7742	Complete	LR812520.1	34488357	34489278	+	389.8	211	https://www.orthodb.org/v10?query=376479at7742	pancreas transcription factor 1 subunit alpha
376554at7742	Missing
376607at7742	Complete	LR812540.1	347422	349976	+	175.1	94	https://www.orthodb.org/v10?query=376607at7742	microfibrillar-associated protein 2
376681at7742	Complete	LR812527.1	58627401	58645755	+	362.5	184	https://www.orthodb.org/v10?query=376681at7742	methyltransferase-like protein 5
376721at7742	Complete	LR812539.1	44015703	44035768	-	206.7	169	https://www.orthodb.org/v10?query=376721at7742	RAB24, member RAS oncogene family
376736at7742	Complete	LR812539.1	42705507	42715749	+	230.6	218	https://www.orthodb.org/v10?query=376736at7742	protein FAM64A
376893at7742	Complete	LR812538.1	31949515	31951845	-	235.0	142	https://www.orthodb.org/v10?query=376893at7742	Phosphatidylinositol glycan anchor biosynthesis class H
377100at7742	Complete	LR812522.1	21545910	21564432	-	246.2	149	https://www.orthodb.org/v10?query=377100at7742	transcription factor Spi-C
377136at7742	Fragmented	LR812531.1	23708609	23718813	-	109.0	114	https://www.orthodb.org/v10?query=377136at7742	protein FAM204A
377163at7742	Complete	LR812535.1	41843489	41870303	+	289.9	189	https://www.orthodb.org/v10?query=377163at7742	UMP-CMP kinase 2, mitochondrial
377176at7742	Complete	LR812530.1	56951535	56959227	-	288.9	196	https://www.orthodb.org/v10?query=377176at7742	uroporphyrinogen-III synthase
377177at7742	Complete	LR812534.1	37257635	37258423	-	200.5	165	https://www.orthodb.org/v10?query=377177at7742	ribonuclease P protein subunit p38
377238at7742	Complete	LR812542.1	27140716	27158235	+	291.1	188	https://www.orthodb.org/v10?query=377238at7742	protein phosphatase 1 regulatory subunit 42
377323at7742	Complete	LR812539.1	15998001	16001660	-	196.3	116	https://www.orthodb.org/v10?query=377323at7742	endothelial cell-specific molecule 1
377619at7742	Complete	LR812523.1	15057343	15071422	+	236.6	138	https://www.orthodb.org/v10?query=377619at7742	Chromosome 12 open reading frame 49
377681at7742	Complete	LR812519.1	40328586	40331725	-	279.0	170	https://www.orthodb.org/v10?query=377681at7742	protein DPCD
378093at7742	Complete	LR812528.1	34708533	34710177	-	276.8	160	https://www.orthodb.org/v10?query=378093at7742	Brain specific homeobox
378120at7742	Complete	LR812530.1	4041148	4053031	+	444.9	230	https://www.orthodb.org/v10?query=378120at7742	Transmembrane protein 101
378341at7742	Complete	LR812526.1	117623	124167	-	322.8	173	https://www.orthodb.org/v10?query=378341at7742	cysteine dioxygenase type 1
378519at7742	Complete	LR812528.1	324194	330180	-	201.5	200	https://www.orthodb.org/v10?query=378519at7742	proteasome assembly chaperone 1
378656at7742	Complete	LR812537.1	788516	796992	+	266.2	386	https://www.orthodb.org/v10?query=378656at7742	nucleoporin-like protein 2
378949at7742	Complete	LR812521.1	46272084	46276805	-	301.4	147	https://www.orthodb.org/v10?query=378949at7742	dynactin subunit 5
379007at7742	Complete	LR812536.1	37401063	37414202	-	365.1	214	https://www.orthodb.org/v10?query=379007at7742	tubulin-folding cofactor B
379193at7742	Complete	LR812526.1	694283	706936	+	268.8	218	https://www.orthodb.org/v10?query=379193at7742	Proline rich 16
379564at7742	Complete	LR812541.1	35140722	35145429	+	267.5	213	https://www.orthodb.org/v10?query=379564at7742	interleukin-1 receptor-associated kinase 1-binding protein 1
379661at7742	Complete	LR812525.1	19447336	19467870	+	221.4	124	https://www.orthodb.org/v10?query=379661at7742	Mitochondrial inner membrane protease subunit
