# BUSCO version is: 5.2.1 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
322470at7742	Fragmented	LR744038.1	21442016	21502252	-	117.3	83	https://www.orthodb.org/v10?query=322470at7742	WAP four-disulfide core domain protein 1
322712at7742	Complete	LR744033.1	89298546	89399232	+	367.7	232	https://www.orthodb.org/v10?query=322712at7742	Diphthamide biosynthesis 5
322871at7742	Complete	LR744033.1	50872424	50886461	+	315.1	215	https://www.orthodb.org/v10?query=322871at7742	probable rRNA-processing protein EBP2
322958at7742	Complete	LR744035.1	150979622	151007720	-	301.7	201	https://www.orthodb.org/v10?query=322958at7742	Isoamyl acetate hydrolyzing esterase 1 (putative)
323076at7742	Complete	LR744038.1	70848530	70865212	+	224.0	196	https://www.orthodb.org/v10?query=323076at7742	U6 snRNA phosphodiesterase
323416at7742	Complete	LR744044.1	41769021	41784089	+	355.8	182	https://www.orthodb.org/v10?query=323416at7742	ubiquitin domain-containing protein UBFD1
323438at7742	Duplicated	LR744034.1	224133703	224134500	-	333.5	232	https://www.orthodb.org/v10?query=323438at7742	metallo-beta-lactamase domain-containing protein 2
323438at7742	Duplicated	LR744037.1	136971121	137009092	+	328.7	222	https://www.orthodb.org/v10?query=323438at7742	metallo-beta-lactamase domain-containing protein 2
323530at7742	Complete	LR744031.1	289109517	289138947	-	392.0	227	https://www.orthodb.org/v10?query=323530at7742	transmembrane protein 169
323567at7742	Complete	LR744030.1	302023750	302194357	+	469.0	250	https://www.orthodb.org/v10?query=323567at7742	Vesicle trafficking 1
323574at7742	Complete	LR744030.1	68965268	68971826	-	445.5	252	https://www.orthodb.org/v10?query=323574at7742	NAD-dependent protein lipoamidase sirtuin-4, mitochondrial
323737at7742	Complete	LR744048.1	20698983	20719949	-	233.0	190	https://www.orthodb.org/v10?query=323737at7742	Mesenchyme homeobox 1
323828at7742	Missing
323966at7742	Complete	LR744042.1	108263845	108331064	-	339.7	201	https://www.orthodb.org/v10?query=323966at7742	zinc finger matrin-type protein 3
323970at7742	Complete	LR744038.1	30561880	30596959	+	298.9	244	https://www.orthodb.org/v10?query=323970at7742	transmembrane protein 231
324120at7742	Complete	LR744048.1	81399048	81406572	-	316.1	161	https://www.orthodb.org/v10?query=324120at7742	oligoribonuclease, mitochondrial
324312at7742	Complete	LR744030.1	295405968	295449063	-	214.4	185	https://www.orthodb.org/v10?query=324312at7742	uncharacterized protein C1orf198 homolog
324341at7742	Complete	LR744036.1	14953433	14979285	-	437.0	263	https://www.orthodb.org/v10?query=324341at7742	Mitochondrial ribosomal protein L39
324556at7742	Complete	LR744039.1	71441046	71468375	+	321.3	225	https://www.orthodb.org/v10?query=324556at7742	Zinc finger AN1-type containing 1
324567at7742	Complete	LR744031.1	199390293	199485846	-	376.1	210	https://www.orthodb.org/v10?query=324567at7742	metaxin-2
324664at7742	Complete	LR744032.1	26520064	26621713	+	454.1	260	https://www.orthodb.org/v10?query=324664at7742	succinate--CoA ligase 
324714at7742	Duplicated	LR744036.1	135140262	135141419	+	298.5	268	https://www.orthodb.org/v10?query=324714at7742	nucleoside diphosphate-linked moiety X motif 19
324714at7742	Duplicated	LR744036.1	135171943	135173076	+	303.0	263	https://www.orthodb.org/v10?query=324714at7742	nucleoside diphosphate-linked moiety X motif 19
324813at7742	Complete	LR744039.1	185169372	185183911	+	252.5	191	https://www.orthodb.org/v10?query=324813at7742	derlin-1
325026at7742	Complete	LR744045.1	72984541	72997650	+	205.7	200	https://www.orthodb.org/v10?query=325026at7742	nuclear receptor-binding factor 2
325029at7742	Complete	LR744046.1	63761278	63794685	+	413.2	275	https://www.orthodb.org/v10?query=325029at7742	tRNA wybutosine-synthesizing protein 2 homolog
325125at7742	Complete	LR744031.1	154979200	155003243	+	458.6	278	https://www.orthodb.org/v10?query=325125at7742	ankyrin repeat and SOCS box protein 1
325223at7742	Complete	LR744035.1	21412938	21481940	-	475.1	259	https://www.orthodb.org/v10?query=325223at7742	Glycine N-methyltransferase
325307at7742	Complete	LR744031.1	62890142	62914481	+	371.7	202	https://www.orthodb.org/v10?query=325307at7742	Proteasome subunit alpha type
325335at7742	Complete	LR744044.1	21044908	21087785	-	429.4	228	https://www.orthodb.org/v10?query=325335at7742	Golgi to ER traffic protein 4
325447at7742	Missing
325448at7742	Complete	LR744041.1	8964306	8986573	-	293.8	235	https://www.orthodb.org/v10?query=325448at7742	Alpha and gamma adaptin binding protein
325542at7742	Complete	LR744033.1	51523879	51532036	+	323.5	199	https://www.orthodb.org/v10?query=325542at7742	cytochrome c oxidase assembly factor 7
325638at7742	Complete	LR744036.1	111996283	111997068	+	333.9	209	https://www.orthodb.org/v10?query=325638at7742	Potassium channel tetramerization domain containing 4
325663at7742	Complete	LR744040.1	93464732	93502815	-	396.9	326	https://www.orthodb.org/v10?query=325663at7742	methyl-CpG-binding domain protein 4
325689at7742	Complete	LR744035.1	12932579	13006902	-	467.7	253	https://www.orthodb.org/v10?query=325689at7742	axin interactor, dorsalization-associated protein
325703at7742	Fragmented	LR744050.1	5861700	5875696	+	110.9	151	https://www.orthodb.org/v10?query=325703at7742	Centromere protein K
325908at7742	Complete	LR744039.1	4146843	4181847	+	260.8	223	https://www.orthodb.org/v10?query=325908at7742	tetratricopeptide repeat domain 19 
325935at7742	Complete	LR744042.1	12510957	12528164	-	272.4	235	https://www.orthodb.org/v10?query=325935at7742	negative elongation factor E
326141at7742	Complete	LR744049.1	84974372	84991282	+	135.5	160	https://www.orthodb.org/v10?query=326141at7742	peroxisome assembly protein 26
326191at7742	Complete	LR744048.1	104048000	104081642	+	345.8	191	https://www.orthodb.org/v10?query=326191at7742	Intraflagellar transport 46
326283at7742	Complete	LR744037.1	166901662	166903402	-	277.3	167	https://www.orthodb.org/v10?query=326283at7742	Helt bHLH transcription factor
326316at7742	Complete	LR744035.1	151767350	151776666	+	515.9	274	https://www.orthodb.org/v10?query=326316at7742	radical S-adenosyl methionine domain-containing protein 2
326524at7742	Complete	LR744033.1	222331209	222332138	-	352.5	241	https://www.orthodb.org/v10?query=326524at7742	protein sprouty homolog 4
326687at7742	Complete	LR744037.1	111489258	111538537	+	321.1	365	https://www.orthodb.org/v10?query=326687at7742	coiled-coil domain-containing protein 112
326776at7742	Complete	LR744030.1	194912404	194928098	+	191.5	150	https://www.orthodb.org/v10?query=326776at7742	ribonuclease T2
326788at7742	Missing
327369at7742	Fragmented	LR744043.1	159172784	159196213	+	272.8	170	https://www.orthodb.org/v10?query=327369at7742	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
327391at7742	Complete	LR744036.1	119394558	119449510	+	264.0	242	https://www.orthodb.org/v10?query=327391at7742	WW domain-binding protein 4
327404at7742	Duplicated	LR744030.1	290538647	290706524	-	344.3	293	https://www.orthodb.org/v10?query=327404at7742	Fasciculation and elongation protein zeta 1
327404at7742	Duplicated	LR744048.1	68109126	68228517	-	344.8	297	https://www.orthodb.org/v10?query=327404at7742	Fasciculation and elongation protein zeta 1
327515at7742	Complete	LR744031.1	48562209	48589891	+	332.5	195	https://www.orthodb.org/v10?query=327515at7742	Zinc finger FYVE-type containing 21
327681at7742	Complete	LR744030.1	40513717	40528451	+	452.2	233	https://www.orthodb.org/v10?query=327681at7742	GPN-loop GTPase 3
327742at7742	Complete	LR744040.1	163478584	163484719	+	268.4	325	https://www.orthodb.org/v10?query=327742at7742	proline and serine-rich protein 2
327776at7742	Complete	LR744034.1	131099386	131131981	-	530.0	244	https://www.orthodb.org/v10?query=327776at7742	DOMON domain-containing protein FRRS1L
327840at7742	Complete	LR744044.1	46436589	46438392	+	291.6	191	https://www.orthodb.org/v10?query=327840at7742	rRNA methyltransferase 2, mitochondrial
328109at7742	Complete	LR744048.1	1431723	1446015	-	258.5	238	https://www.orthodb.org/v10?query=328109at7742	Post-GPI attachment to proteins 3
328134at7742	Duplicated	LR744032.1	111221860	111385069	-	426.4	267	https://www.orthodb.org/v10?query=328134at7742	Palmitoyltransferase
328134at7742	Duplicated	LR744043.1	55137465	55237477	+	407.0	268	https://www.orthodb.org/v10?query=328134at7742	Palmitoyltransferase
328134at7742	Duplicated	LR744046.1	25833799	25877576	-	469.0	293	https://www.orthodb.org/v10?query=328134at7742	Palmitoyltransferase
328147at7742	Complete	LR744042.1	116530860	116701375	-	481.2	299	https://www.orthodb.org/v10?query=328147at7742	xyloside xylosyltransferase 1
328263at7742	Complete	LR744039.1	56952740	56978723	-	484.1	259	https://www.orthodb.org/v10?query=328263at7742	NADH dehydrogenase (ubiquinone) complex I, assembly factor 6
328272at7742	Complete	LR744033.1	59114859	59115519	-	260.0	177	https://www.orthodb.org/v10?query=328272at7742	exosome complex component RRP41
328338at7742	Complete	LR744041.1	110350013	110405989	-	424.0	205	https://www.orthodb.org/v10?query=328338at7742	protein orai-2
328352at7742	Complete	LR744032.1	166812256	166821201	+	278.4	187	https://www.orthodb.org/v10?query=328352at7742	Enolase-phosphatase E1
328506at7742	Complete	LR744045.1	119651105	119723483	-	229.1	181	https://www.orthodb.org/v10?query=328506at7742	tRNA pseudouridine synthase-like 1
328514at7742	Fragmented	LR744038.1	93668154	93673668	-	176.0	107	https://www.orthodb.org/v10?query=328514at7742	anamorsin
328558at7742	Complete	LR744044.1	146160451	146193940	+	377.7	253	https://www.orthodb.org/v10?query=328558at7742	methylosome protein 50
328571at7742	Complete	LR744040.1	11732786	11847953	-	307.3	226	https://www.orthodb.org/v10?query=328571at7742	hemK methyltransferase family member 1
328582at7742	Complete	LR744041.1	137212601	137218587	+	263.5	207	https://www.orthodb.org/v10?query=328582at7742	rRNA methyltransferase 1, mitochondrial
328736at7742	Duplicated	LR744042.1	40995254	40996594	+	440.4	720	https://www.orthodb.org/v10?query=328736at7742	Snail family transcriptional repressor 2
328736at7742	Duplicated	LR744042.1	45400640	45401650	-	379.4	553	https://www.orthodb.org/v10?query=328736at7742	Snail family transcriptional repressor 2
328736at7742	Duplicated	LR744046.1	123817547	123818983	+	383.3	690	https://www.orthodb.org/v10?query=328736at7742	Snail family transcriptional repressor 2
328913at7742	Complete	LR744031.1	278668664	278703424	+	404.8	248	https://www.orthodb.org/v10?query=328913at7742	protein CNPPD1
328949at7742	Complete	LR744041.1	156736868	156737377	-	248.4	140	https://www.orthodb.org/v10?query=328949at7742	peptidyl-tRNA hydrolase 2, mitochondrial
328984at7742	Duplicated	LR744032.1	109693314	109693982	-	359.2	182	https://www.orthodb.org/v10?query=328984at7742	Proteasome subunit alpha type
328984at7742	Duplicated	LR744044.1	144984410	145002532	-	382.6	192	https://www.orthodb.org/v10?query=328984at7742	Proteasome subunit alpha type
329248at7742	Complete	LR744033.1	225957901	225976139	-	482.3	284	https://www.orthodb.org/v10?query=329248at7742	fatty acid hydroxylase domain-containing protein 2
329385at7742	Complete	LR744030.1	80443174	80479420	+	344.5	193	https://www.orthodb.org/v10?query=329385at7742	protein GUCD1
329437at7742	Complete	LR744044.1	146606618	146607331	+	165.8	152	https://www.orthodb.org/v10?query=329437at7742	Chromosome 1 open reading frame 74
329621at7742	Missing
329799at7742	Complete	LR744046.1	63323747	63345876	-	355.3	180	https://www.orthodb.org/v10?query=329799at7742	lys-63-specific deubiquitinase BRCC36
329837at7742	Complete	LR744032.1	260863920	260968859	+	259.4	163	https://www.orthodb.org/v10?query=329837at7742	transcription factor 7 isoform X1
329870at7742	Complete	LR744033.1	199630437	199638706	-	400.3	242	https://www.orthodb.org/v10?query=329870at7742	thioredoxin domain-containing protein 15
329907at7742	Complete	LR744045.1	39018262	39026142	+	281.2	199	https://www.orthodb.org/v10?query=329907at7742	BRCA2 and CDKN1A-interacting protein
329979at7742	Complete	LR744041.1	20162407	20175853	-	400.1	251	https://www.orthodb.org/v10?query=329979at7742	Poly 
330054at7742	Complete	LR744043.1	72429630	72468077	+	383.0	291	https://www.orthodb.org/v10?query=330054at7742	major facilitator superfamily domain-containing protein 9
330064at7742	Complete	LR744043.1	55322637	55340229	+	152.8	220	https://www.orthodb.org/v10?query=330064at7742	spindle and kinetochore-associated protein 3
330116at7742	Complete	LR744047.1	122581492	122617061	-	346.8	186	https://www.orthodb.org/v10?query=330116at7742	guanidinoacetate N-methyltransferase
330348at7742	Complete	LR744031.1	56603556	56647783	+	476.3	319	https://www.orthodb.org/v10?query=330348at7742	integral membrane protein GPR137C
330367at7742	Missing
330614at7742	Fragmented	LR744041.1	164428226	164484124	+	196.9	143	https://www.orthodb.org/v10?query=330614at7742	Phosphatidylinositol glycan anchor biosynthesis class L
330751at7742	Complete	LR744045.1	55757872	55815288	-	311.5	241	https://www.orthodb.org/v10?query=330751at7742	protein FRA10AC1
330757at7742	Complete	LR744031.1	102568600	102570432	-	584.0	512	https://www.orthodb.org/v10?query=330757at7742	coiled-coil domain-containing protein 177
330809at7742	Complete	LR744037.1	81923650	81959239	+	162.9	171	https://www.orthodb.org/v10?query=330809at7742	Golgi membrane protein 1
330996at7742	Missing
331131at7742	Complete	LR744030.1	168109561	168124565	+	342.5	173	https://www.orthodb.org/v10?query=331131at7742	Superoxide dismutase
331411at7742	Complete	LR744042.1	35644893	35664200	-	325.5	226	https://www.orthodb.org/v10?query=331411at7742	phosphatidylinositol N-acetylglucosaminyltransferase subunit C
331452at7742	Complete	LR744044.1	44848374	44881328	+	255.8	248	https://www.orthodb.org/v10?query=331452at7742	Palmitoyltransferase
331581at7742	Complete	LR744037.1	84519668	84551991	-	449.7	287	https://www.orthodb.org/v10?query=331581at7742	Queuosine salvage protein
331632at7742	Duplicated	LR744030.1	41328219	41328944	-	319.3	194	https://www.orthodb.org/v10?query=331632at7742	RNA transcription, translation and transport factor
331632at7742	Duplicated	LR744031.1	55656060	55691873	+	317.6	194	https://www.orthodb.org/v10?query=331632at7742	RNA transcription, translation and transport factor
331959at7742	Complete	LR744050.1	19382152	19382865	-	258.2	191	https://www.orthodb.org/v10?query=331959at7742	haloacid dehalogenase-like hydrolase domain-containing protein 3
331986at7742	Complete	LR744032.1	275464513	275608025	+	378.5	210	https://www.orthodb.org/v10?query=331986at7742	3-hydroxybutyrate dehydrogenase type 2
332036at7742	Complete	LR744036.1	42574895	42631979	-	44.3	81	https://www.orthodb.org/v10?query=332036at7742	TPA-induced transmembrane protein
332125at7742	Complete	LR744032.1	26508062	26543051	+	350.8	191	https://www.orthodb.org/v10?query=332125at7742	ribose-5-phosphate isomerase
332227at7742	Complete	LR744039.1	120527430	120528329	-	387.7	236	https://www.orthodb.org/v10?query=332227at7742	peroxisome biogenesis factor 2
332304at7742	Complete	LR744042.1	125444657	125503294	+	211.5	251	https://www.orthodb.org/v10?query=332304at7742	IQ domain-containing protein G
332363at7742	Complete	LR744038.1	109606959	109637664	-	342.3	175	https://www.orthodb.org/v10?query=332363at7742	methylthioribulose-1-phosphate dehydratase
332423at7742	Complete	LR744034.1	86181104	86181880	-	411.5	233	https://www.orthodb.org/v10?query=332423at7742	leucine-rich repeat-containing protein 3B
332775at7742	Complete	LR744043.1	99228300	99269465	+	324.7	213	https://www.orthodb.org/v10?query=332775at7742	uncharacterized protein C11orf70 homolog
333162at7742	Complete	LR744031.1	81293165	81395508	-	339.4	220	https://www.orthodb.org/v10?query=333162at7742	Nucleotide binding protein like
333504at7742	Complete	LR744031.1	11238280	11239035	+	348.0	220	https://www.orthodb.org/v10?query=333504at7742	type II iodothyronine deiodinase
333576at7742	Complete	LR744051.1	17421022	17433657	-	396.2	238	https://www.orthodb.org/v10?query=333576at7742	enoyl-CoA hydratase, mitochondrial
333591at7742	Complete	LR744032.1	70685449	70731714	+	356.9	214	https://www.orthodb.org/v10?query=333591at7742	Tubulin polyglutamylase complex subunit 2
333671at7742	Missing
333672at7742	Complete	LR744045.1	127203564	127211485	+	241.0	193	https://www.orthodb.org/v10?query=333672at7742	peroxisome biogenesis factor 10
333698at7742	Complete	LR744036.1	112179502	112200737	-	328.5	268	https://www.orthodb.org/v10?query=333698at7742	GPALPP motifs-containing protein 1
333716at7742	Complete	LR744043.1	34518463	34540231	-	404.0	262	https://www.orthodb.org/v10?query=333716at7742	NHL repeat-containing protein 3
333967at7742	Complete	LR744039.1	47539491	47552619	-	232.5	186	https://www.orthodb.org/v10?query=333967at7742	elongator complex protein 6
334363at7742	Complete	LR744038.1	134083878	134098720	+	348.5	190	https://www.orthodb.org/v10?query=334363at7742	lysoplasmalogenase-like protein TMEM86A
334381at7742	Duplicated	LR744037.1	169642861	169649030	-	287.2	185	https://www.orthodb.org/v10?query=334381at7742	inhibitor of growth protein 2
334381at7742	Duplicated	LR744043.1	159346622	159349370	+	272.3	223	https://www.orthodb.org/v10?query=334381at7742	inhibitor of growth protein 2
334616at7742	Complete	LR744038.1	184779434	184780189	-	355.0	192	https://www.orthodb.org/v10?query=334616at7742	Brain-derived neurotrophic factor
334667at7742	Complete	LR744032.1	48901708	48942188	+	218.2	175	https://www.orthodb.org/v10?query=334667at7742	spindle and kinetochore-associated protein 1
334890at7742	Missing
334896at7742	Complete	LR744041.1	133817099	133854238	+	253.0	237	https://www.orthodb.org/v10?query=334896at7742	Rab interacting lysosomal protein
335129at7742	Complete	LR744035.1	102901709	102927918	-	379.2	244	https://www.orthodb.org/v10?query=335129at7742	ethylmalonyl-CoA decarboxylase
335206at7742	Complete	LR744038.1	133951322	133973657	-	353.6	494	https://www.orthodb.org/v10?query=335206at7742	protein SPT2 homolog
335473at7742	Complete	LR744041.1	51349720	51393324	-	348.3	210	https://www.orthodb.org/v10?query=335473at7742	U2 small nuclear ribonucleoprotein A'
335517at7742	Fragmented	LR744039.1	54494736	54650346	-	165.7	141	https://www.orthodb.org/v10?query=335517at7742	Transmembrane protein 241
335620at7742	Complete	LR744038.1	15844537	15863014	+	250.4	267	https://www.orthodb.org/v10?query=335620at7742	Centromere protein N
335788at7742	Complete	LR744030.1	106165001	106216224	+	374.2	217	https://www.orthodb.org/v10?query=335788at7742	dnaJ homolog subfamily C member 8
336001at7742	Complete	LR744031.1	56760055	56811085	+	265.6	169	https://www.orthodb.org/v10?query=336001at7742	serine/threonine/tyrosine-interacting protein
336050at7742	Complete	LR744036.1	47586459	47607102	+	369.5	182	https://www.orthodb.org/v10?query=336050at7742	rab-like protein 3
336175at7742	Complete	LR744049.1	74873583	74942444	+	273.2	185	https://www.orthodb.org/v10?query=336175at7742	electron transfer flavoprotein beta subunit lysine methyltransferase
336178at7742	Complete	LR744045.1	58464963	58520123	-	238.4	203	https://www.orthodb.org/v10?query=336178at7742	ribonuclease P protein subunit p30
336331at7742	Complete	LR744045.1	119356025	119357014	+	414.4	255	https://www.orthodb.org/v10?query=336331at7742	beta-1,3-galactosyltransferase 6
336346at7742	Missing
336564at7742	Complete	LR744051.1	18405244	18418984	+	350.5	187	https://www.orthodb.org/v10?query=336564at7742	dorsal root ganglia homeobox protein
336615at7742	Complete	LR744035.1	731573	742998	-	327.3	183	https://www.orthodb.org/v10?query=336615at7742	Mitochondrial ribosomal protein L2
336619at7742	Complete	LR744038.1	109482090	109524635	+	328.8	201	https://www.orthodb.org/v10?query=336619at7742	ETS homologous factor
336679at7742	Complete	LR744038.1	151142455	151179368	+	457.7	323	https://www.orthodb.org/v10?query=336679at7742	olfactomedin-like protein 1
336752at7742	Complete	LR744042.1	60089999	60111360	+	221.1	174	https://www.orthodb.org/v10?query=336752at7742	thymidylate kinase
336764at7742	Complete	LR744048.1	83321290	83337029	-	310.0	160	https://www.orthodb.org/v10?query=336764at7742	Thymocyte nuclear protein 1
336790at7742	Complete	LR744031.1	230739762	230771031	-	183.4	178	https://www.orthodb.org/v10?query=336790at7742	kinetochore protein Spc25
337000at7742	Complete	LR744032.1	119113027	119135421	-	432.1	217	https://www.orthodb.org/v10?query=337000at7742	transmembrane protein 165
337042at7742	Duplicated	LR744043.1	115914105	115959196	+	232.1	220	https://www.orthodb.org/v10?query=337042at7742	tumor necrosis factor ligand superfamily member 13B
337042at7742	Duplicated	LR744046.1	24007216	24041142	-	211.3	188	https://www.orthodb.org/v10?query=337042at7742	tumor necrosis factor ligand superfamily member 13B
337042at7742	Duplicated	LR744052.1	17115519	17116388	-	228.9	187	https://www.orthodb.org/v10?query=337042at7742	tumor necrosis factor ligand superfamily member 13B
337045at7742	Missing
337175at7742	Complete	LR744035.1	157748658	157860010	+	605.0	318	https://www.orthodb.org/v10?query=337175at7742	protein TSSC1
337325at7742	Complete	LR744032.1	87722151	87787029	-	102.6	179	https://www.orthodb.org/v10?query=337325at7742	embigin
337511at7742	Complete	LR744030.1	41724657	41785309	-	263.0	182	https://www.orthodb.org/v10?query=337511at7742	MORN repeat-containing protein 3
337603at7742	Complete	LR744033.1	227833410	227834096	-	383.8	197	https://www.orthodb.org/v10?query=337603at7742	mediator of RNA polymerase II transcription subunit 7
337686at7742	Complete	LR744035.1	112063465	112069622	+	362.0	209	https://www.orthodb.org/v10?query=337686at7742	Mitochondrial ribosomal protein L19
337697at7742	Duplicated	LR744030.1	152435253	152464382	+	136.5	198	https://www.orthodb.org/v10?query=337697at7742	borealin
337697at7742	Duplicated	LR744046.1	106306535	106307368	-	116.4	146	https://www.orthodb.org/v10?query=337697at7742	borealin
337736at7742	Complete	LR744033.1	87962197	87975606	-	371.3	228	https://www.orthodb.org/v10?query=337736at7742	protein YIPF1
337917at7742	Complete	LR744034.1	39266278	39299410	+	387.1	198	https://www.orthodb.org/v10?query=337917at7742	Chromosome 6 open reading frame 62
337981at7742	Duplicated	LR744044.1	31859093	31921589	-	143.2	177	https://www.orthodb.org/v10?query=337981at7742	endoplasmic reticulum resident protein 27
337981at7742	Duplicated	LR744052.1	2243720	2253976	-	146.6	175	https://www.orthodb.org/v10?query=337981at7742	endoplasmic reticulum resident protein 27
338050at7742	Complete	LR744048.1	6713750	6740887	+	383.7	244	https://www.orthodb.org/v10?query=338050at7742	39S ribosomal protein L45, mitochondrial
338075at7742	Missing
338146at7742	Complete	LR744039.1	124368117	124432877	-	201.0	313	https://www.orthodb.org/v10?query=338146at7742	phosphoprotein associated with glycosphingolipid-enriched microdomains 1
338746at7742	Complete	LR744038.1	93676200	93695267	+	457.5	220	https://www.orthodb.org/v10?query=338746at7742	DNA-directed RNA polymerase II subunit RPB3
338803at7742	Complete	LR744036.1	131797598	131826636	-	498.7	289	https://www.orthodb.org/v10?query=338803at7742	syntaxin-16 isoform X1
339111at7742	Complete	LR744056.1	17945216	17951919	-	352.7	217	https://www.orthodb.org/v10?query=339111at7742	Mitochondrial ribosomal protein L28
339203at7742	Complete	LR744057.1	9744555	9756410	-	416.8	223	https://www.orthodb.org/v10?query=339203at7742	tRNA (guanine-N(7)-)-methyltransferase
339259at7742	Missing
339398at7742	Complete	LR744047.1	66378074	66412980	+	236.3	164	https://www.orthodb.org/v10?query=339398at7742	N-acetyltransferase 9
339693at7742	Complete	LR744032.1	218753218	218813807	+	261.2	241	https://www.orthodb.org/v10?query=339693at7742	AP-1 complex-associated regulatory protein
339768at7742	Complete	LR744032.1	42940156	42949873	+	260.2	229	https://www.orthodb.org/v10?query=339768at7742	INO80 complex subunit B
339849at7742	Complete	LR744032.1	161946622	162113635	+	345.5	183	https://www.orthodb.org/v10?query=339849at7742	RAB28, member RAS oncogene family
339885at7742	Complete	LR744046.1	17807337	17835946	+	427.2	270	https://www.orthodb.org/v10?query=339885at7742	solute carrier family 25 member 43
339893at7742	Duplicated	LR744031.1	10360670	10362067	+	399.5	234	https://www.orthodb.org/v10?query=339893at7742	leucine-rich repeat-containing protein 57
339893at7742	Duplicated	LR744031.1	89602170	89618017	+	413.1	234	https://www.orthodb.org/v10?query=339893at7742	leucine-rich repeat-containing protein 57
340002at7742	Missing
340020at7742	Complete	LR744039.1	67341736	67370882	+	348.5	211	https://www.orthodb.org/v10?query=340020at7742	regulator of microtubule dynamics protein 1
340073at7742	Complete	LR744039.1	106525054	106525941	+	326.5	219	https://www.orthodb.org/v10?query=340073at7742	ribosome biogenesis regulatory protein homolog
340499at7742	Complete	LR744030.1	256575139	256768491	+	363.6	261	https://www.orthodb.org/v10?query=340499at7742	spermatogenesis-associated protein 17
340508at7742	Complete	LR744055.1	7994040	8003245	-	366.1	308	https://www.orthodb.org/v10?query=340508at7742	transcription factor IIIB 50 kDa subunit
340519at7742	Fragmented	LR744045.1	121289176	121307359	+	147.9	108	https://www.orthodb.org/v10?query=340519at7742	migration and invasion-inhibitory protein
340971at7742	Complete	LR744049.1	462	33682	+	474.9	285	https://www.orthodb.org/v10?query=340971at7742	malonyl-CoA-acyl carrier protein transacylase, mitochondrial
341080at7742	Complete	LR744036.1	158047512	158160730	+	346.3	205	https://www.orthodb.org/v10?query=341080at7742	Dolichyl-phosphate mannosyltransferase subunit 1, catalytic
341187at7742	Complete	LR744030.1	286664842	286702864	+	380.5	215	https://www.orthodb.org/v10?query=341187at7742	Mitochondrial ribosomal protein L4
341195at7742	Complete	LR744032.1	96828719	96854883	+	356.8	249	https://www.orthodb.org/v10?query=341195at7742	SET domain-containing protein 9
341385at7742	Complete	LR744039.1	57155885	57188694	+	149.5	161	https://www.orthodb.org/v10?query=341385at7742	Tumor protein p53 inducible nuclear protein 1
342096at7742	Complete	LR744048.1	93459285	93479261	-	353.5	192	https://www.orthodb.org/v10?query=342096at7742	trafficking protein particle complex subunit 4
342192at7742	Missing
342286at7742	Complete	LR744043.1	155081124	155082101	-	438.1	276	https://www.orthodb.org/v10?query=342286at7742	N-arachidonyl glycine receptor
342301at7742	Complete	LR744031.1	231811420	231841246	+	251.0	311	https://www.orthodb.org/v10?query=342301at7742	coiled-coil domain-containing protein 89
342319at7742	Complete	LR744030.1	212518476	212574924	-	210.2	334	https://www.orthodb.org/v10?query=342319at7742	aprataxin and PNK-like factor
342620at7742	Complete	LR744049.1	5248387	5269760	+	410.9	240	https://www.orthodb.org/v10?query=342620at7742	Mitochondrial ribosomal protein S35
342641at7742	Complete	LR744033.1	30613195	30638941	-	356.8	227	https://www.orthodb.org/v10?query=342641at7742	putative hydroxypyruvate isomerase
342923at7742	Complete	LR744045.1	16873151	16891649	-	386.2	211	https://www.orthodb.org/v10?query=342923at7742	Survival motor neuron domain containing 1
342980at7742	Complete	LR744032.1	109792966	109837785	+	358.9	197	https://www.orthodb.org/v10?query=342980at7742	protein FRG1
343013at7742	Complete	LR744036.1	62417802	62440623	+	411.5	231	https://www.orthodb.org/v10?query=343013at7742	TIP41-like protein
343085at7742	Complete	LR744039.1	5710214	5754723	+	436.5	234	https://www.orthodb.org/v10?query=343085at7742	protein IMPACT
343091at7742	Complete	LR744032.1	160055555	160084145	-	399.9	241	https://www.orthodb.org/v10?query=343091at7742	complement C1q tumor necrosis factor-related protein 7
343235at7742	Complete	LR744038.1	155440619	155463705	+	337.6	198	https://www.orthodb.org/v10?query=343235at7742	RING finger protein 141
343489at7742	Duplicated	LR744032.1	166703129	166708836	-	494.2	265	https://www.orthodb.org/v10?query=343489at7742	Heterogeneous nuclear ribonucleoprotein D
343489at7742	Duplicated	LR744051.1	3639295	3664653	+	457.6	265	https://www.orthodb.org/v10?query=343489at7742	Heterogeneous nuclear ribonucleoprotein D
343527at7742	Missing
343725at7742	Complete	LR744051.1	17844652	17877001	-	141.7	153	https://www.orthodb.org/v10?query=343725at7742	transmembrane protein 72
343795at7742	Complete	LR744042.1	135140302	135145829	+	271.1	181	https://www.orthodb.org/v10?query=343795at7742	Rhomboid domain containing 1
343966at7742	Duplicated	LR744031.1	16950948	16978124	+	181.3	118	https://www.orthodb.org/v10?query=343966at7742	NPC intracellular cholesterol transporter 2
343966at7742	Duplicated	LR744041.1	24484072	24484503	-	167.5	115	https://www.orthodb.org/v10?query=343966at7742	NPC intracellular cholesterol transporter 2
