# BUSCO version is: 5.2.1 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
305792at7742	Duplicated	XP_043941160.1	396.5	259	https://www.orthodb.org/v10?query=305792at7742	Ribokinase
305792at7742	Duplicated	XP_043941169.1	396.4	259	https://www.orthodb.org/v10?query=305792at7742	Ribokinase
305792at7742	Duplicated	XP_043941152.1	396.1	259	https://www.orthodb.org/v10?query=305792at7742	Ribokinase
305943at7742	Complete	XP_043932396.1	309.4	226	https://www.orthodb.org/v10?query=305943at7742	solute carrier family 35 member D3
305955at7742	Complete	XP_043945261.1	517.2	332	https://www.orthodb.org/v10?query=305955at7742	clusterin-associated protein 1
306239at7742	Duplicated	XP_043940129.1	524.5	308	https://www.orthodb.org/v10?query=306239at7742	dehydrodolichyl diphosphate synthase complex subunit DHDDS isoform X1
306239at7742	Duplicated	XP_043940138.1	524.5	308	https://www.orthodb.org/v10?query=306239at7742	dehydrodolichyl diphosphate synthase complex subunit DHDDS isoform X1
306544at7742	Complete	XP_043930747.1	445.3	230	https://www.orthodb.org/v10?query=306544at7742	actin-related protein 2/3 complex subunit 2
307158at7742	Duplicated	XP_043934896.1	577.9	363	https://www.orthodb.org/v10?query=307158at7742	Dynein axonemal assembly factor 4
307158at7742	Duplicated	XP_043934895.1	574.7	363	https://www.orthodb.org/v10?query=307158at7742	Dynein axonemal assembly factor 4
307170at7742	Complete	XP_043919300.1	652.8	465	https://www.orthodb.org/v10?query=307170at7742	peptidyl-prolyl cis-trans isomerase CWC27 homolog
307391at7742	Complete	XP_043924488.1	461.7	253	https://www.orthodb.org/v10?query=307391at7742	translation initiation factor eIF-2B subunit alpha
307415at7742	Duplicated	XP_043941753.1	415.7	251	https://www.orthodb.org/v10?query=307415at7742	ATP synthase mitochondrial F1 complex assembly factor 1
307415at7742	Duplicated	XP_043941754.1	405.6	251	https://www.orthodb.org/v10?query=307415at7742	ATP synthase mitochondrial F1 complex assembly factor 1
307415at7742	Duplicated	XP_043941755.1	361.1	251	https://www.orthodb.org/v10?query=307415at7742	ATP synthase mitochondrial F1 complex assembly factor 1
307554at7742	Complete	XP_043923001.1	602.2	298	https://www.orthodb.org/v10?query=307554at7742	eukaryotic translation initiation factor 3 subunit H
307638at7742	Complete	XP_043942782.1	328.4	241	https://www.orthodb.org/v10?query=307638at7742	podocin
307639at7742	Complete	XP_043941422.1	367.4	259	https://www.orthodb.org/v10?query=307639at7742	Mitochondrial ribosomal protein L37
307789at7742	Complete	XP_043919939.1	429.1	234	https://www.orthodb.org/v10?query=307789at7742	methyltransferase-like protein 6
308333at7742	Complete	XP_043926997.1	481.1	270	https://www.orthodb.org/v10?query=308333at7742	Hydroxyacyl-CoA dehydrogenase
308334at7742	Duplicated	XP_043939612.1	306.3	269	https://www.orthodb.org/v10?query=308334at7742	dnaJ homolog subfamily C member 22
308334at7742	Duplicated	XP_043939613.1	306.3	269	https://www.orthodb.org/v10?query=308334at7742	dnaJ homolog subfamily C member 22
308357at7742	Complete	XP_043923978.1	342.4	247	https://www.orthodb.org/v10?query=308357at7742	transcription elongation factor, mitochondrial
308423at7742	Complete	XP_043941758.1	397.2	321	https://www.orthodb.org/v10?query=308423at7742	EF-hand calcium-binding domain-containing protein 14
308505at7742	Complete	XP_043917189.1	410.3	225	https://www.orthodb.org/v10?query=308505at7742	Palmitoyltransferase
308660at7742	Duplicated	XP_043912365.1	370.9	229	https://www.orthodb.org/v10?query=308660at7742	PHD finger protein 13
308660at7742	Duplicated	XP_043912366.1	370.7	227	https://www.orthodb.org/v10?query=308660at7742	PHD finger protein 13
308660at7742	Duplicated	XP_043912364.1	370.4	229	https://www.orthodb.org/v10?query=308660at7742	PHD finger protein 13
308917at7742	Missing
309129at7742	Missing
309592at7742	Duplicated	XP_043913587.1	444.5	287	https://www.orthodb.org/v10?query=309592at7742	RNA-binding protein 41
309592at7742	Duplicated	XP_043913586.1	443.9	287	https://www.orthodb.org/v10?query=309592at7742	RNA-binding protein 41
309596at7742	Duplicated	XP_043915040.1	524.4	377	https://www.orthodb.org/v10?query=309596at7742	Solute carrier family 49 member 3
309596at7742	Duplicated	XP_043915041.1	489.7	343	https://www.orthodb.org/v10?query=309596at7742	Solute carrier family 49 member 3
309843at7742	Duplicated	XP_043922776.1	348.7	239	https://www.orthodb.org/v10?query=309843at7742	Peptidyl-prolyl cis-trans isomerase
309843at7742	Duplicated	XP_043922784.1	312.5	217	https://www.orthodb.org/v10?query=309843at7742	Peptidyl-prolyl cis-trans isomerase
309935at7742	Duplicated	XP_043924276.1	399.4	281	https://www.orthodb.org/v10?query=309935at7742	glycosyltransferase 1 domain-containing protein 1
309935at7742	Duplicated	XP_043924277.1	395.5	274	https://www.orthodb.org/v10?query=309935at7742	glycosyltransferase 1 domain-containing protein 1
309948at7742	Complete	XP_043938792.1	460.4	288	https://www.orthodb.org/v10?query=309948at7742	peroxisomal biogenesis factor 16
309958at7742	Complete	XP_043945843.1	259.7	191	https://www.orthodb.org/v10?query=309958at7742	IBA57, iron-sulfur cluster assembly
309962at7742	Complete	XP_043934095.1	529.8	296	https://www.orthodb.org/v10?query=309962at7742	transmembrane protein 115
309974at7742	Duplicated	XP_043944675.1	592.1	362	https://www.orthodb.org/v10?query=309974at7742	Inhibitor of growth protein
309974at7742	Duplicated	XP_043944674.1	511.9	325	https://www.orthodb.org/v10?query=309974at7742	Inhibitor of growth protein
310011at7742	Complete	XP_043927236.1	234.2	248	https://www.orthodb.org/v10?query=310011at7742	tumor necrosis factor receptor superfamily member 19L
310175at7742	Duplicated	XP_043923917.1	305.7	240	https://www.orthodb.org/v10?query=310175at7742	adrenocorticotropic hormone receptor
310175at7742	Duplicated	XP_043923069.1	286.4	239	https://www.orthodb.org/v10?query=310175at7742	adrenocorticotropic hormone receptor
310175at7742	Duplicated	XP_043921271.1	280.7	235	https://www.orthodb.org/v10?query=310175at7742	adrenocorticotropic hormone receptor
310175at7742	Duplicated	XP_043945978.1	274.8	236	https://www.orthodb.org/v10?query=310175at7742	adrenocorticotropic hormone receptor
310175at7742	Duplicated	XP_043937664.1	262.0	237	https://www.orthodb.org/v10?query=310175at7742	adrenocorticotropic hormone receptor
310260at7742	Complete	XP_043912287.1	240.3	273	https://www.orthodb.org/v10?query=310260at7742	Small nuclear ribonucleoprotein U11/U12 subunit 48
310457at7742	Complete	XP_043926121.1	471.6	239	https://www.orthodb.org/v10?query=310457at7742	cell cycle checkpoint protein RAD1
310707at7742	Complete	XP_043915622.1	374.8	305	https://www.orthodb.org/v10?query=310707at7742	protein SDE2 homolog
310872at7742	Complete	XP_043940633.1	519.2	284	https://www.orthodb.org/v10?query=310872at7742	StAR related lipid transfer domain containing 7
310903at7742	Complete	XP_043940741.1	371.1	214	https://www.orthodb.org/v10?query=310903at7742	palmitoyl-protein thioesterase 1
311134at7742	Duplicated	XP_043919088.1	257.3	223	https://www.orthodb.org/v10?query=311134at7742	DNA fragmentation factor subunit alpha
311134at7742	Duplicated	XP_043919089.1	250.2	213	https://www.orthodb.org/v10?query=311134at7742	DNA fragmentation factor subunit alpha
311134at7742	Duplicated	XP_043919090.1	242.1	200	https://www.orthodb.org/v10?query=311134at7742	DNA fragmentation factor subunit alpha
311206at7742	Complete	XP_043918493.1	483.0	268	https://www.orthodb.org/v10?query=311206at7742	Histone PARylation factor 1
311241at7742	Complete	XP_043922700.1	225.8	177	https://www.orthodb.org/v10?query=311241at7742	deleted in azoospermia-like
311450at7742	Complete	XP_043925001.1	602.1	413	https://www.orthodb.org/v10?query=311450at7742	low-density lipoprotein receptor-related protein 11
311519at7742	Complete	XP_043923175.1	286.7	198	https://www.orthodb.org/v10?query=311519at7742	Chromosome 19 open reading frame 54
311774at7742	Duplicated	XP_043925350.1	465.9	253	https://www.orthodb.org/v10?query=311774at7742	SPARC
311774at7742	Duplicated	XP_043925349.1	464.9	253	https://www.orthodb.org/v10?query=311774at7742	SPARC
311889at7742	Complete	XP_043944603.1	510.5	284	https://www.orthodb.org/v10?query=311889at7742	Solute carrier family 35 member B4
311908at7742	Duplicated	XP_043925373.1	480.8	255	https://www.orthodb.org/v10?query=311908at7742	Beta-1,4-galactosyltransferase 7
311908at7742	Duplicated	XP_043925372.1	480.8	255	https://www.orthodb.org/v10?query=311908at7742	Beta-1,4-galactosyltransferase 7
311983at7742	Complete	XP_043928251.1	538.4	313	https://www.orthodb.org/v10?query=311983at7742	renin receptor
312288at7742	Complete	XP_043911207.1	310.6	288	https://www.orthodb.org/v10?query=312288at7742	cilia- and flagella-associated protein 36
312347at7742	Complete	XP_043933636.1	685.0	374	https://www.orthodb.org/v10?query=312347at7742	microfibrillar-associated protein 1
312646at7742	Duplicated	XP_043916049.1	277.0	220	https://www.orthodb.org/v10?query=312646at7742	mitochondrial fission regulator 1-like
312646at7742	Duplicated	XP_043916050.1	277.0	220	https://www.orthodb.org/v10?query=312646at7742	mitochondrial fission regulator 1-like
312837at7742	Duplicated	XP_043916021.1	618.3	518	https://www.orthodb.org/v10?query=312837at7742	Phosphatase and actin regulator
312837at7742	Duplicated	XP_043916022.1	596.1	428	https://www.orthodb.org/v10?query=312837at7742	Phosphatase and actin regulator
312987at7742	Complete	XP_043937713.1	563.0	263	https://www.orthodb.org/v10?query=312987at7742	26S proteasome non-ATPase regulatory subunit 7
313142at7742	Missing
313364at7742	Duplicated	XP_043914486.1	460.5	234	https://www.orthodb.org/v10?query=313364at7742	exosome complex component RRP4
313364at7742	Duplicated	XP_043914487.1	427.6	212	https://www.orthodb.org/v10?query=313364at7742	exosome complex component RRP4
313611at7742	Complete	XP_043916378.1	390.9	306	https://www.orthodb.org/v10?query=313611at7742	UTP3, small subunit processome component
313967at7742	Duplicated	XP_043919086.1	484.8	294	https://www.orthodb.org/v10?query=313967at7742	Peroxisomal biogenesis factor 14
313967at7742	Duplicated	XP_043919087.1	478.2	288	https://www.orthodb.org/v10?query=313967at7742	Peroxisomal biogenesis factor 14
314402at7742	Complete	XP_043912165.1	478.8	277	https://www.orthodb.org/v10?query=314402at7742	4-hydroxy-2-oxoglutarate aldolase 1 
314547at7742	Complete	XP_043913942.1	263.1	194	https://www.orthodb.org/v10?query=314547at7742	N-acylneuraminate-9-phosphatase
315274at7742	Fragmented	XP_043944414.1	402.6	256	https://www.orthodb.org/v10?query=315274at7742	coiled-coil domain-containing protein 77
315366at7742	Complete	XP_043929243.1	422.6	242	https://www.orthodb.org/v10?query=315366at7742	exosome complex component RRP43
315746at7742	Complete	XP_043910075.1	404.4	224	https://www.orthodb.org/v10?query=315746at7742	probable 18S rRNA (guanine-N(7))-methyltransferase
315750at7742	Duplicated	XP_043926348.1	280.9	168	https://www.orthodb.org/v10?query=315750at7742	Phosphotyrosine interaction domain containing 1
315750at7742	Duplicated	XP_043926350.1	240.2	134	https://www.orthodb.org/v10?query=315750at7742	Phosphotyrosine interaction domain containing 1
315750at7742	Duplicated	XP_043926349.1	239.3	133	https://www.orthodb.org/v10?query=315750at7742	Phosphotyrosine interaction domain containing 1
315794at7742	Complete	XP_043921293.1	426.2	261	https://www.orthodb.org/v10?query=315794at7742	Ankyrin repeat domain 29
315823at7742	Duplicated	XP_043940952.1	430.4	230	https://www.orthodb.org/v10?query=315823at7742	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 3
315823at7742	Duplicated	XP_043940953.1	398.0	214	https://www.orthodb.org/v10?query=315823at7742	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 3
315832at7742	Missing
315842at7742	Duplicated	XP_043916546.1	345.8	900	https://www.orthodb.org/v10?query=315842at7742	ankyrin repeat domain-containing protein 54
315842at7742	Duplicated	XP_043916547.1	344.7	888	https://www.orthodb.org/v10?query=315842at7742	ankyrin repeat domain-containing protein 54
315842at7742	Duplicated	XP_043939648.1	312.0	1094	https://www.orthodb.org/v10?query=315842at7742	ankyrin repeat domain-containing protein 54
316119at7742	Complete	XP_043939755.1	271.1	195	https://www.orthodb.org/v10?query=316119at7742	pre-miRNA 5'-monophosphate methyltransferase
316190at7742	Complete	XP_043910240.1	483.7	260	https://www.orthodb.org/v10?query=316190at7742	glyoxalase domain-containing protein 4
316568at7742	Complete	XP_043941682.1	489.7	272	https://www.orthodb.org/v10?query=316568at7742	exostosin-like 2
316607at7742	Complete	XP_043933878.1	310.5	214	https://www.orthodb.org/v10?query=316607at7742	cilia- and flagella-associated protein 161
316762at7742	Fragmented	XP_043938165.1	245.4	142	https://www.orthodb.org/v10?query=316762at7742	ELMO domain-containing protein 3
316777at7742	Complete	XP_043912598.1	493.7	300	https://www.orthodb.org/v10?query=316777at7742	solute carrier family 35 member G1
317021at7742	Complete	XP_043944239.1	332.0	183	https://www.orthodb.org/v10?query=317021at7742	Enoyl-CoA hydratase domain containing 3
317054at7742	Complete	XP_043944924.1	314.4	173	https://www.orthodb.org/v10?query=317054at7742	Replication termination factor 2
317124at7742	Complete	XP_043928505.1	512.7	298	https://www.orthodb.org/v10?query=317124at7742	G-protein coupled receptor 143
317161at7742	Complete	XP_043935409.1	219.3	219	https://www.orthodb.org/v10?query=317161at7742	PIH1 domain-containing protein 2
317167at7742	Missing
317170at7742	Duplicated	XP_043930651.1	301.9	199	https://www.orthodb.org/v10?query=317170at7742	ataxin-3 isoform X1
317170at7742	Duplicated	XP_043930652.1	299.6	198	https://www.orthodb.org/v10?query=317170at7742	ataxin-3 isoform X1
317375at7742	Duplicated	XP_043924102.1	300.3	225	https://www.orthodb.org/v10?query=317375at7742	Kynurenine formamidase
317375at7742	Duplicated	XP_043924101.1	298.2	218	https://www.orthodb.org/v10?query=317375at7742	Kynurenine formamidase
317375at7742	Duplicated	XP_043924104.1	297.5	217	https://www.orthodb.org/v10?query=317375at7742	Kynurenine formamidase
317401at7742	Complete	XP_043940088.1	487.4	258	https://www.orthodb.org/v10?query=317401at7742	GPN-loop GTPase 2
317712at7742	Duplicated	XP_043916588.1	386.3	273	https://www.orthodb.org/v10?query=317712at7742	transmembrane protein 177
317712at7742	Duplicated	XP_043916589.1	386.3	273	https://www.orthodb.org/v10?query=317712at7742	transmembrane protein 177
317712at7742	Duplicated	XP_043916590.1	386.3	273	https://www.orthodb.org/v10?query=317712at7742	transmembrane protein 177
317712at7742	Duplicated	XP_043916591.1	386.3	273	https://www.orthodb.org/v10?query=317712at7742	transmembrane protein 177
317712at7742	Duplicated	XP_043916592.1	386.3	273	https://www.orthodb.org/v10?query=317712at7742	transmembrane protein 177
317712at7742	Duplicated	XP_043916593.1	386.3	273	https://www.orthodb.org/v10?query=317712at7742	transmembrane protein 177
317712at7742	Duplicated	XP_043916594.1	386.3	273	https://www.orthodb.org/v10?query=317712at7742	transmembrane protein 177
317712at7742	Duplicated	XP_043916595.1	386.3	273	https://www.orthodb.org/v10?query=317712at7742	transmembrane protein 177
317712at7742	Duplicated	XP_043916585.1	386.0	273	https://www.orthodb.org/v10?query=317712at7742	transmembrane protein 177
317722at7742	Duplicated	XP_043927480.1	362.0	261	https://www.orthodb.org/v10?query=317722at7742	GTP-binding protein 8
317722at7742	Duplicated	XP_043927481.1	362.0	261	https://www.orthodb.org/v10?query=317722at7742	GTP-binding protein 8
317722at7742	Duplicated	XP_043927474.1	361.8	261	https://www.orthodb.org/v10?query=317722at7742	GTP-binding protein 8
317722at7742	Duplicated	XP_043927475.1	361.8	261	https://www.orthodb.org/v10?query=317722at7742	GTP-binding protein 8
317722at7742	Duplicated	XP_043927476.1	361.8	261	https://www.orthodb.org/v10?query=317722at7742	GTP-binding protein 8
317722at7742	Duplicated	XP_043927477.1	361.8	261	https://www.orthodb.org/v10?query=317722at7742	GTP-binding protein 8
317722at7742	Duplicated	XP_043927478.1	361.8	261	https://www.orthodb.org/v10?query=317722at7742	GTP-binding protein 8
317722at7742	Duplicated	XP_043927472.1	361.7	262	https://www.orthodb.org/v10?query=317722at7742	GTP-binding protein 8
317722at7742	Duplicated	XP_043927479.1	361.7	264	https://www.orthodb.org/v10?query=317722at7742	GTP-binding protein 8
317722at7742	Duplicated	XP_043927471.1	361.0	261	https://www.orthodb.org/v10?query=317722at7742	GTP-binding protein 8
317760at7742	Missing
317891at7742	Duplicated	XP_043916740.1	239.3	305	https://www.orthodb.org/v10?query=317891at7742	equilibrative nucleoside transporter 3
317891at7742	Duplicated	XP_043916748.1	239.3	305	https://www.orthodb.org/v10?query=317891at7742	equilibrative nucleoside transporter 3
317891at7742	Duplicated	XP_043916758.1	239.3	305	https://www.orthodb.org/v10?query=317891at7742	equilibrative nucleoside transporter 3
317891at7742	Duplicated	XP_043916766.1	239.3	305	https://www.orthodb.org/v10?query=317891at7742	equilibrative nucleoside transporter 3
317891at7742	Duplicated	XP_043916725.1	237.7	305	https://www.orthodb.org/v10?query=317891at7742	equilibrative nucleoside transporter 3
317891at7742	Duplicated	XP_043916733.1	237.7	305	https://www.orthodb.org/v10?query=317891at7742	equilibrative nucleoside transporter 3
317891at7742	Duplicated	XP_043916414.1	230.6	314	https://www.orthodb.org/v10?query=317891at7742	equilibrative nucleoside transporter 3
317891at7742	Duplicated	XP_043916416.1	230.6	314	https://www.orthodb.org/v10?query=317891at7742	equilibrative nucleoside transporter 3
318035at7742	Duplicated	XP_043935596.1	237.7	166	https://www.orthodb.org/v10?query=318035at7742	cation-dependent mannose-6-phosphate receptor
318035at7742	Duplicated	XP_043935598.1	237.7	166	https://www.orthodb.org/v10?query=318035at7742	cation-dependent mannose-6-phosphate receptor
318212at7742	Complete	XP_043911907.1	481.3	261	https://www.orthodb.org/v10?query=318212at7742	CDK2 associated cullin domain 1
318320at7742	Fragmented	XP_043932301.1	205.0	155	https://www.orthodb.org/v10?query=318320at7742	DTW domain-containing protein 1
318662at7742	Duplicated	XP_043910214.1	373.0	260	https://www.orthodb.org/v10?query=318662at7742	DNA repair protein RAD51 homolog 3
318662at7742	Duplicated	XP_043910215.1	326.6	228	https://www.orthodb.org/v10?query=318662at7742	DNA repair protein RAD51 homolog 3
318704at7742	Duplicated	XP_043915567.1	397.2	312	https://www.orthodb.org/v10?query=318704at7742	DNA-directed RNA polymerase I subunit RPA49
318704at7742	Duplicated	XP_043915568.1	340.5	274	https://www.orthodb.org/v10?query=318704at7742	DNA-directed RNA polymerase I subunit RPA49
318720at7742	Duplicated	XP_043930761.1	500.3	343	https://www.orthodb.org/v10?query=318720at7742	Solute carrier family 38 member 11
318720at7742	Duplicated	XP_043930759.1	499.6	343	https://www.orthodb.org/v10?query=318720at7742	Solute carrier family 38 member 11
318720at7742	Duplicated	XP_043930760.1	442.1	309	https://www.orthodb.org/v10?query=318720at7742	Solute carrier family 38 member 11
318895at7742	Fragmented	XP_043931272.1	198.6	116	https://www.orthodb.org/v10?query=318895at7742	leucine zipper transcription factor-like protein 1
318959at7742	Complete	XP_043941683.1	568.7	331	https://www.orthodb.org/v10?query=318959at7742	Solute carrier family 30 member 7
318965at7742	Complete	XP_043918748.1	735.7	373	https://www.orthodb.org/v10?query=318965at7742	transcriptional adapter 2-beta
319001at7742	Complete	XP_043923462.1	467.1	279	https://www.orthodb.org/v10?query=319001at7742	GTP-binding protein 10
319099at7742	Complete	XP_043945930.1	228.4	192	https://www.orthodb.org/v10?query=319099at7742	fat storage-inducing transmembrane protein 2
319137at7742	Duplicated	XP_043930155.1	354.7	217	https://www.orthodb.org/v10?query=319137at7742	Gem-associated protein 2
319137at7742	Duplicated	XP_043930156.1	304.8	190	https://www.orthodb.org/v10?query=319137at7742	Gem-associated protein 2
319198at7742	Complete	XP_043926034.1	411.3	198	https://www.orthodb.org/v10?query=319198at7742	F-box/SPRY domain-containing protein 1
319229at7742	Duplicated	XP_043915886.1	421.4	289	https://www.orthodb.org/v10?query=319229at7742	poly(ADP-ribose) glycohydrolase ARH3
319229at7742	Duplicated	XP_043915887.1	405.9	257	https://www.orthodb.org/v10?query=319229at7742	poly(ADP-ribose) glycohydrolase ARH3
319288at7742	Complete	XP_043937440.1	207.6	214	https://www.orthodb.org/v10?query=319288at7742	tumor necrosis factor receptor type 1-associated DEATH domain protein
319402at7742	Complete	XP_043944677.1	539.9	297	https://www.orthodb.org/v10?query=319402at7742	Protein Wnt
319460at7742	Duplicated	XP_043920150.1	349.3	285	https://www.orthodb.org/v10?query=319460at7742	leucine-rich repeat-containing protein 2
319460at7742	Duplicated	XP_043920151.1	339.4	246	https://www.orthodb.org/v10?query=319460at7742	leucine-rich repeat-containing protein 2
319486at7742	Complete	XP_043916020.1	563.0	397	https://www.orthodb.org/v10?query=319486at7742	protein LTV1 homolog
319641at7742	Complete	XP_043912467.1	436.9	264	https://www.orthodb.org/v10?query=319641at7742	F-box/LRR-repeat protein 15
320027at7742	Duplicated	XP_043927323.1	345.3	235	https://www.orthodb.org/v10?query=320027at7742	RWD domain-containing protein 2B
320027at7742	Duplicated	XP_043927324.1	345.3	235	https://www.orthodb.org/v10?query=320027at7742	RWD domain-containing protein 2B
320027at7742	Duplicated	XP_043927325.1	345.3	235	https://www.orthodb.org/v10?query=320027at7742	RWD domain-containing protein 2B
320027at7742	Duplicated	XP_043927326.1	345.3	235	https://www.orthodb.org/v10?query=320027at7742	RWD domain-containing protein 2B
320027at7742	Duplicated	XP_043927327.1	345.3	235	https://www.orthodb.org/v10?query=320027at7742	RWD domain-containing protein 2B
320027at7742	Duplicated	XP_043927328.1	345.3	235	https://www.orthodb.org/v10?query=320027at7742	RWD domain-containing protein 2B
320126at7742	Complete	XP_043929840.1	293.9	163	https://www.orthodb.org/v10?query=320126at7742	protein TMED8
320238at7742	Duplicated	XP_043946334.1	773.4	609	https://www.orthodb.org/v10?query=320238at7742	collagen alpha-3(IX) chain
320238at7742	Duplicated	XP_043946335.1	772.1	605	https://www.orthodb.org/v10?query=320238at7742	collagen alpha-3(IX) chain
320379at7742	Complete	XP_043912551.1	362.9	225	https://www.orthodb.org/v10?query=320379at7742	lysosome-associated membrane glycoprotein 5
320550at7742	Duplicated	XP_043939315.1	558.4	346	https://www.orthodb.org/v10?query=320550at7742	GPI mannosyltransferase 1
320550at7742	Duplicated	XP_043939316.1	558.4	346	https://www.orthodb.org/v10?query=320550at7742	GPI mannosyltransferase 1
320621at7742	Complete	XP_043914632.1	386.8	266	https://www.orthodb.org/v10?query=320621at7742	rab9 effector protein with kelch motifs
320707at7742	Duplicated	XP_043922924.1	108.4	155	https://www.orthodb.org/v10?query=320707at7742	proline-rich nuclear receptor coactivator 1
320707at7742	Duplicated	XP_043945336.1	92.6	104	https://www.orthodb.org/v10?query=320707at7742	proline-rich nuclear receptor coactivator 1
320817at7742	Complete	XP_043911832.1	407.7	229	https://www.orthodb.org/v10?query=320817at7742	probable tRNA pseudouridine synthase 1
320985at7742	Complete	XP_043912798.1	328.6	287	https://www.orthodb.org/v10?query=320985at7742	4-hydroxyphenylpyruvate dioxygenase-like protein
321010at7742	Complete	XP_043928613.1	376.0	341	https://www.orthodb.org/v10?query=321010at7742	DNA polymerase delta subunit 3
321199at7742	Duplicated	XP_043945328.1	431.2	265	https://www.orthodb.org/v10?query=321199at7742	dehydrogenase/reductase SDR family member 7B
321199at7742	Duplicated	XP_043945329.1	431.2	265	https://www.orthodb.org/v10?query=321199at7742	dehydrogenase/reductase SDR family member 7B
321199at7742	Duplicated	XP_043945330.1	431.2	265	https://www.orthodb.org/v10?query=321199at7742	dehydrogenase/reductase SDR family member 7B
321199at7742	Duplicated	XP_043945331.1	431.2	265	https://www.orthodb.org/v10?query=321199at7742	dehydrogenase/reductase SDR family member 7B
321199at7742	Duplicated	XP_043945332.1	431.2	265	https://www.orthodb.org/v10?query=321199at7742	dehydrogenase/reductase SDR family member 7B
321199at7742	Duplicated	XP_043945327.1	430.9	265	https://www.orthodb.org/v10?query=321199at7742	dehydrogenase/reductase SDR family member 7B
321199at7742	Duplicated	XP_043945326.1	430.5	265	https://www.orthodb.org/v10?query=321199at7742	dehydrogenase/reductase SDR family member 7B
321295at7742	Duplicated	XP_043930127.1	410.4	326	https://www.orthodb.org/v10?query=321295at7742	Zinc finger FYVE-type containing 19
321295at7742	Duplicated	XP_043930125.1	409.4	323	https://www.orthodb.org/v10?query=321295at7742	Zinc finger FYVE-type containing 19
321295at7742	Duplicated	XP_043930126.1	409.4	323	https://www.orthodb.org/v10?query=321295at7742	Zinc finger FYVE-type containing 19
321359at7742	Complete	XP_043922469.1	383.0	196	https://www.orthodb.org/v10?query=321359at7742	NADH dehydrogenase 
321778at7742	Duplicated	XP_043920637.1	579.3	498	https://www.orthodb.org/v10?query=321778at7742	transcription factor Sp4
321778at7742	Duplicated	XP_043920635.1	579.1	498	https://www.orthodb.org/v10?query=321778at7742	transcription factor Sp4
321789at7742	Missing
321832at7742	Duplicated	XP_043917445.1	387.1	205	https://www.orthodb.org/v10?query=321832at7742	transmembrane protein 33
321832at7742	Duplicated	XP_043917444.1	387.0	205	https://www.orthodb.org/v10?query=321832at7742	transmembrane protein 33
321845at7742	Complete	XP_043921015.1	455.7	222	https://www.orthodb.org/v10?query=321845at7742	cyclin-C
321918at7742	Missing
322275at7742	Complete	XP_043930418.1	372.2	244	https://www.orthodb.org/v10?query=322275at7742	CDK-activating kinase assembly factor MAT1
322345at7742	Complete	XP_043918541.1	434.8	285	https://www.orthodb.org/v10?query=322345at7742	syntaxin-18
322442at7742	Complete	XP_043933977.1	361.2	250	https://www.orthodb.org/v10?query=322442at7742	8-oxoguanine DNA glycosylase
322470at7742	Complete	XP_043937409.1	198.0	109	https://www.orthodb.org/v10?query=322470at7742	WAP four-disulfide core domain protein 1
322712at7742	Complete	XP_043941684.1	420.4	232	https://www.orthodb.org/v10?query=322712at7742	Diphthamide biosynthesis 5
322871at7742	Complete	XP_043941310.1	329.6	227	https://www.orthodb.org/v10?query=322871at7742	probable rRNA-processing protein EBP2
322958at7742	Complete	XP_043935090.1	335.4	201	https://www.orthodb.org/v10?query=322958at7742	Isoamyl acetate hydrolyzing esterase 1 (putative)
323076at7742	Missing
323416at7742	Complete	XP_043945233.1	360.5	182	https://www.orthodb.org/v10?query=323416at7742	ubiquitin domain-containing protein UBFD1
323438at7742	Complete	XP_043920113.1	409.8	235	https://www.orthodb.org/v10?query=323438at7742	metallo-beta-lactamase domain-containing protein 2
323530at7742	Complete	XP_043934177.1	410.7	222	https://www.orthodb.org/v10?query=323530at7742	transmembrane protein 169
323567at7742	Duplicated	XP_043914793.1	479.1	249	https://www.orthodb.org/v10?query=323567at7742	Vesicle trafficking 1
323567at7742	Duplicated	XP_043914830.1	412.0	221	https://www.orthodb.org/v10?query=323567at7742	Vesicle trafficking 1
323574at7742	Duplicated	XP_043924841.1	444.2	252	https://www.orthodb.org/v10?query=323574at7742	NAD-dependent protein lipoamidase sirtuin-4, mitochondrial
323574at7742	Duplicated	XP_043924840.1	444.2	252	https://www.orthodb.org/v10?query=323574at7742	NAD-dependent protein lipoamidase sirtuin-4, mitochondrial
323737at7742	Complete	XP_043911418.1	241.4	168	https://www.orthodb.org/v10?query=323737at7742	Mesenchyme homeobox 1
323828at7742	Complete	XP_043924155.1	373.3	313	https://www.orthodb.org/v10?query=323828at7742	tether containing UBX domain for GLUT4
323966at7742	Complete	XP_043926380.1	305.3	187	https://www.orthodb.org/v10?query=323966at7742	zinc finger matrin-type protein 3
323970at7742	Complete	XP_043937518.1	349.7	222	https://www.orthodb.org/v10?query=323970at7742	transmembrane protein 231
324120at7742	Complete	XP_043936911.1	320.9	179	https://www.orthodb.org/v10?query=324120at7742	oligoribonuclease, mitochondrial
324312at7742	Complete	XP_043936683.1	208.0	192	https://www.orthodb.org/v10?query=324312at7742	uncharacterized protein C1orf198 homolog
